Activity Totals Data Participant ID,Activity Totals Data Entry Date,Activity Totals Data Avg Normalized La,Activity Totals Data Avg Normalized Rw
240,2016-10-07,919.7059920267569,606.9128372053335
508,2016-10-07,399.87249935999995,122.43078932363639
151,2016-10-07,1574.6634571409522,664.085501044898
106,2016-10-07,891.8730419428573,127.06905323973508
326,2016-10-07,369.6528749755102,952.2271274899329
225,2016-10-07,784.9804272825533,582.743623238889
557,2016-10-07,859.1271136473976,704.9400164386207
363,2016-10-04,759.5809698960824,500.0772605742575
552,2016-10-03,270.9640355833334,587.5108439328859
48,2016-10-03,343.2019994476767,695.3668001584159
198,2016-10-03,767.9018857521625,835.4901513871794
335,2016-10-03,975.0858768880539,
306,2016-10-03,336.42311827760005,
236,2016-10-03,306.4543318209232,483.8620161351723
493,2016-10-02,502.95936660219206,781.5749069542856
285,2016-10-02,162.61261386489514,187.36527886711406
424,2016-10-02,316.10366696483226,459.66894955068494
477,2016-10-02,1069.3750913427396,412.48891393809527
199,2016-10-02,331.63001415972025,
217,2016-10-01,1030.5413450978726,953.7097172689655
539,2016-10-01,806.0828312601436,616.4714252549022
294,2016-10-01,363.16889582383567,823.0630633226667
677,2016-10-01,297.4563474647619,365.6349786013072
453,2016-10-01,183.23517492266663,122.57893167476637
550,2016-10-01,419.9924858480001,409.5827125437909
411,2016-09-30,399.0768851849232,352.43901237631576
378,2016-09-30,227.56219583540542,889.8399719232876
396,2016-09-30,676.3575252505556,155.3933975275168
208,2016-09-30,157.0573446377305,87.19816931970807
384,2016-09-30,743.4104273728674,824.2839723611111
321,2016-09-30,231.42269777959186,330.7576492608696
434,2016-09-30,800.5183086474173,
383,2016-09-30,186.07723570277776,427.10944489870127
471,2016-09-29,790.4493607330611,594.3755642695036
65,2016-09-29,1019.8183509247555,705.1931352383561
581,2016-09-27,411.22724329863036,570.620794612987
201,2016-09-26,274.78065795386675,897.6426161718122
388,2016-09-26,400.3432757404256,791.6475708897959
458,2016-09-26,1399.7117410492958,531.1365061093331
278,2016-09-26,254.4715001891667,506.2374085517241
171,2016-09-26,267.6679504005405,83.41943398133334
431,2016-09-26,340.40336584788736,77.6801732742857
349,2016-09-26,860.1129431782068,739.560436448
538,2016-09-26,176.61039306586673,537.5824596419753
443,2016-09-25,125.36865210708075,598.4804976301367
367,2016-09-25,1340.7024740775512,935.912282672109
219,2016-09-25,809.4901043580419,734.5813193277777
510,2016-09-25,253.40089649694445,804.274212587586
438,2016-09-25,1263.7887133345455,830.1256394573426
497,2016-09-25,617.5396865111113,728.2942813158621
481,2016-09-25,843.6242114590475,323.92397598924737
718,2016-09-25,547.2840774117007,513.3876771945205
150,2016-09-24,94.12812883499998,519.8980472824741
651,2016-09-24,521.4432525226665,721.0482655646258
108,2016-09-24,215.03922118675678,322.39057115068505
518,2016-09-24,1075.6511032545454,442.1972518280374
630,2016-09-24,882.248526160272,542.322574523871
549,2016-09-24,1487.9880652634486,770.1381629483444
714,2016-09-23,291.6790607769863,431.15013075761595
452,2016-09-23,698.1173219191838,352.52176829866653
545,2016-09-23,168.49956055199996,384.5707171728156
501,2016-09-23,899.7871695547367,316.5926253522581
531,2016-09-23,449.2007883794595,669.5455970052631
503,2016-09-22,465.5330735791667,914.9095640972223
517,2016-09-20,768.799502281879,737.8310230924138
515,2016-09-20,448.66664747129255,824.5997386540541
329,2016-09-19,755.9784745821916,732.9550722833333
524,2016-09-19,686.2813243452633,859.3388024
324,2016-09-19,440.51890053305556,373.3213270513513
507,2016-09-19,,554.4833194702703
726,2016-09-19,435.61477337046983,474.84071722400006
223,2016-09-19,,486.63089262535203
355,2016-09-19,231.96323051806897,426.6455408241611
337,2016-09-18,1051.2694607856756,682.5827408246574
52,2016-09-18,283.20968822331133,17.489080449523808
540,2016-09-18,,414.91313380858907
189,2016-09-18,78.6293343295105,461.5013855868421
732,2016-09-18,311.8608526161074,364.3870892490322
85,2016-09-18,3.3724988826229523,535.7758359793548
513,2016-09-18,525.9920274226208,444.871471
423,2016-09-18,379.4759785701408,57.55920598926175
454,2016-09-17,846.2978678256341,789.6731290513512
635,2016-09-17,509.0527280947652,614.04619474702
451,2016-09-17,655.8578864405406,544.3177890416107
731,2016-09-17,405.71340136349005,718.4863824348995
333,2016-09-17,513.9515198644295,6.983659362091504
166,2016-09-17,121.67231840397662,133.55289196069361
216,2016-09-17,26.860565454000003,43.38858229714287
492,2016-09-17,1370.273013134474,1013.9363954918917
723,2016-09-16,766.1053523160526,613.6182349299999
148,2016-09-16,153.86406809500002,294.04154285866673
541,2016-09-16,576.0080302416666,590.7292708977777
49,2016-09-16,386.5155132530557,418.7856993500001
230,2016-09-16,503.7466295734654,211.9312615155963
558,2016-09-16,331.0420774622517,86.86042310060607
126,2016-09-16,150.65000202027778,52.01084447692307
530,2016-09-16,710.1781211315435,588.9940310586667
447,2016-09-15,343.65269783455796,365.3579938826667
461,2016-09-12,760.8624038264828,493.6200860397516
129,2016-09-12,381.6288290362733,636.5322915555555
400,2016-09-12,987.4834925106668,523.6882132876711
479,2016-09-12,34.058368668085116,90.64847440470588
364,2016-09-12,513.3226626965035,539.1233217830986
319,2016-09-12,47.794163403333336,568.62843292349
354,2016-09-12,258.13136203333335,220.15560279259262
86,2016-09-12,164.04148931919184,3.0355788793388427
417,2016-09-12,364.40491039555553,789.5497186383561
205,2016-09-12,815.5489744484933,459.0975306074074
102,2016-09-12,383.44144846344835,341.4280774993377
543,2016-09-11,849.1533427902781,725.5065459174195
559,2016-09-11,427.0464310586488,386.30759242484476
130,2016-09-11,491.9756895210739,708.3811828621623
293,2016-09-11,76.72217637777777,146.00775515102046
135,2016-09-11,101.65201119105593,113.09639678343196
119,2016-09-11,577.0190022736425,174.03806312242426
225,2016-09-11,480.9839155125926,518.080548120548
557,2016-09-11,825.8183220089796,748.8403132412371
372,2016-09-10,443.6613665315862,754.601184909091
391,2016-09-10,411.98755315536835,448.6210182709677
482,2016-09-10,316.7798491169656,617.8169722829933
499,2016-09-10,565.8568963025001,484.3024630949495
508,2016-09-10,533.7264791535135,185.44652045549137
485,2016-09-10,108.25483630896555,
455,2016-09-10,225.36308781391304,309.66427217610067
616,2016-09-10,568.0292451756292,442.1595550207793
65,2016-09-06,1032.0457601325172,706.0397974251656
207,2016-09-05,513.2928385270749,669.7197713710343
708,2016-09-05,399.19584730849317,393.7701065513514
198,2016-09-05,898.6363262758335,872.6745081422819
151,2016-09-05,1590.1045510163267,681.3843425243244
82,2016-09-05,,
306,2016-09-05,366.17615565377497,25.47505068045977
571,2016-09-05,249.17328364602741,488.20174906845637
101,2016-09-05,1157.3919900078913,817.9101188076435
396,2016-09-04,627.1879864947222,234.2651989687861
424,2016-09-04,270.02560238938776,627.411386488889
552,2016-09-04,295.38004437600006,685.5982121424659
502,2016-09-04,348.44889582958905,705.9057030630138
335,2016-09-04,1337.6197607545582,607.3465760476821
363,2016-09-04,627.5252565126762,471.8791543272728
326,2016-09-04,457.2497531229729,1031.5227632373335
236,2016-09-04,261.5635876990968,472.6150568903226
217,2016-09-03,980.0155634116668,921.3410338343436
240,2016-09-03,1030.2208047202723,705.0249630841381
294,2016-09-03,387.4611433246258,498.1314220351351
462,2016-09-03,271.0593699626667,135.2472033509434
321,2016-09-03,241.27373123000007,324.61036660579714
477,2016-09-03,1076.8288745466668,461.41911006666675
139,2016-09-03,359.9048673793103,510.6115229228758
556,2016-09-03,204.84248148765434,491.04617484965513
489,2016-09-02,95.48213992246578,119.01618102251656
688,2016-09-02,528.4810112541334,640.9149036348994
267,2016-08-30,645.3247623941666,677.508229825
411,2016-08-29,438.68317479038757,366.4152212587413
388,2016-08-29,375.0186658588889,824.012631247059
493,2016-08-29,401.5542340546667,640.8611171724137
458,2016-08-29,1420.8976980744826,474.29745218961034
539,2016-08-29,1078.1489018392,654.308199032
702,2016-08-29,137.25601100468967,703.8932343174192
677,2016-08-29,335.29236511416667,502.1313164791667
548,2016-08-29,508.344324047324,446.3951819251613
546,2016-08-29,771.5281074723808,805.6549500489795
131,2016-08-29,359.28228616405414,577.5202414838711
384,2016-08-28,613.7881069844211,785.9617500792081
481,2016-08-28,656.7157608359456,314.4083232814815
434,2016-08-28,658.3034107351353,
378,2016-08-27,269.2047179986577,890.098577254902
278,2016-08-27,261.09759426367344,536.2676376219177
208,2016-08-27,103.23767669428574,87.36861965070422
497,2016-08-27,678.5438488944969,715.5240618537931
349,2016-08-27,978.5302170786396,726.3845242538462
383,2016-08-27,148.98687900380955,432.1472100415585
550,2016-08-27,454.4459324808219,407.30836400000004
503,2016-08-26,415.02761041314676,863.9901271706667
108,2016-08-26,185.20445103026313,252.49660617777778
438,2016-08-26,1143.8441973144002,383.4733722156862
501,2016-08-26,900.8111795741935,323.72125725052626
484,2016-08-26,22.357391532432437,683.2256316794326
504,2016-08-26,853.9847832622223,617.7039714531645
250,2016-08-26,585.9250953826667,34.742212679754594
523,2016-08-23,927.776390972162,779.5015959205298
524,2016-08-22,638.7553860190345,837.1306695311257
337,2016-08-22,1013.1962707065771,719.6715638986302
581,2016-08-22,427.1677790205407,585.1638571946669
471,2016-08-22,470.5161920314094,687.3382687292517
106,2016-08-22,862.5346199360526,127.8581345708738
518,2016-08-22,1003.0974371224161,418.51393878108115
549,2016-08-22,1367.4245097457538,800.141256418182
189,2016-08-22,144.0732134605556,475.5644986554838
423,2016-08-22,395.73510132536916,62.99109550526317
443,2016-08-21,131.45689454556702,571.8643728859813
150,2016-08-21,91.93720336155842,464.14941874320994
219,2016-08-21,791.254911561212,319.38450638333336
507,2016-08-21,513.5625938187919,563.1615456348995
333,2016-08-21,539.8447268497368,8.815419431325303
487,2016-08-21,287.4837227866667,267.96447783333326
531,2016-08-21,363.224669600822,634.6651263205298
454,2016-08-20,800.1649712445035,845.3746572295303
452,2016-08-20,771.1760304133333,312.6908848775758
545,2016-08-20,333.11419849103453,415.91870880263156
52,2016-08-20,291.6323069922222,20.3502616
199,2016-08-20,387.1905734090092,
85,2016-08-20,2.1033127425641025,507.19888358749995
558,2016-08-19,235.67292252429536,143.29435202631578
128,2016-08-19,132.13875130244898,60.66495368155341
540,2016-08-19,357.39321873360547,409.5551070588236
126,2016-08-19,104.79783105482521,39.53186785290323
65,2016-08-19,993.9520421013513,735.4035536506667
538,2016-08-19,275.6530846622222,623.266571556962
513,2016-08-19,580.5048432872223,470.5490231946308
319,2016-08-15,48.40783243630771,462.0407045058065
49,2016-08-15,361.1574470630139,384.1969245377483
205,2016-08-15,750.9962075229728,543.4364325890411
355,2016-08-15,215.05086654054057,502.992048072973
102,2016-08-15,349.0849309159732,357.88092467975457
225,2016-08-15,535.64157024125,537.7215393791665
461,2016-08-14,649.3713952841379,482.5152844815286
148,2016-08-14,138.05087762241138,295.0426969786163
447,2016-08-14,364.23646168680267,413.0812291863013
451,2016-08-14,494.6054853728947,517.2742253410256
135,2016-08-14,90.74894328727275,124.1795703918367
401,2016-08-14,598.1484075121622,533.9881390027779
417,2016-08-14,380.0553444637419,732.2883369947368
453,2016-08-14,213.91194584086335,136.37011998145695
431,2016-08-14,361.93139405627585,51.850728600000004
329,2016-08-13,751.5988967745951,668.8590739333334
130,2016-08-13,504.94989359436244,728.2033009131578
364,2016-08-13,614.760924289931,524.1057298640002
354,2016-08-13,377.3106900363637,291.0170187153846
216,2016-08-13,60.99102260853333,39.19969731914893
129,2016-08-12,442.8622459431999,624.1923812685715
394,2016-08-12,841.8923253744,801.2510318559998
479,2016-08-12,49.2609227405797,178.63344217777774
510,2016-08-12,315.9676459251351,763.9887000729731
455,2016-08-12,236.37593919095895,316.3796842832297
530,2016-08-12,693.9787172617688,623.1911230081082
522,2016-08-09,2509.763919721667,950.4140034479999
398,2016-08-08,650.1192586237839,514.0491484603773
391,2016-08-08,477.1410531204211,370.27446165473685
400,2016-08-08,826.3582335384001,527.5180049904762
396,2016-08-08,661.0221295414966,256.2814559823899
424,2016-08-08,286.6823136780952,632.8261099066668
502,2016-08-08,219.2308064090411,470.15517129589034
508,2016-08-08,582.5524813213699,172.59722598571432
306,2016-08-08,383.0939989989263,24.317690381609196
387,2016-08-07,293.5395859774497,576.6161094394557
294,2016-08-07,487.4374343853061,714.4056375291138
482,2016-08-07,328.30990973852363,573.3851581146666
293,2016-08-07,85.80276102145694,174.7647131580419
198,2016-08-07,962.5537009961905,818.2323200705881
335,2016-08-07,772.6194354472973,570.7675158918918
119,2016-08-07,295.25876845761195,281.4687316811188
236,2016-08-07,287.42322098818795,454.8958662986301
207,2016-08-06,417.71547164816315,668.1751022857144
499,2016-08-06,668.5950148168708,531.9363048590603
151,2016-08-06,1792.4696766146938,738.2722510702706
321,2016-08-06,188.75876511000004,244.46886983880597
488,2016-08-06,158.06870087616437,392.590193916
525,2016-08-05,703.2320294991895,866.7080760453332
217,2016-08-05,1187.8766552317143,945.7329043786666
559,2016-08-05,430.91389243066675,338.1689752251572
477,2016-08-05,763.1877819372189,440.48717184000003
326,2016-08-05,457.9793750975485,907.7911605212901
101,2016-08-05,1200.9379035043837,849.7860763948051
517,2016-08-02,791.2398645530204,678.8806038194443
515,2016-08-02,657.416645429091,817.233871769072
468,2016-07-31,870.822581190928,770.1686971757576
411,2016-07-31,407.93826075496287,398.97518111666665
543,2016-07-31,862.1055406135137,711.8058095439491
489,2016-07-31,141.6146788381208,147.8312153914111
278,2016-07-31,247.44798129251706,511.20613525714276
438,2016-07-31,941.3696874823119,777.9104600861111
481,2016-07-31,597.2286835030138,362.0623793803467
237,2016-07-30,379.8573134814815,346.2639412296296
367,2016-07-30,857.7568174577483,981.9578520053333
497,2016-07-30,684.8840151332435,708.58032390137
434,2016-07-30,1151.5125888020837,0
349,2016-07-30,855.6510469267117,799.944417457143
201,2016-07-29,407.4839967657143,929.0591623999999
541,2016-07-29,473.6753779495302,617.957647906207
388,2016-07-29,226.18112034347303,731.4044848536915
458,2016-07-29,1340.681063986122,456.61304970526305
48,2016-07-29,403.9284347766668,582.897979176
82,2016-07-29,144.22707371250002,282.7631146039217
539,2016-07-25,557.5641498032653,589.2265080416665
285,2016-07-25,269.6236139222536,276.74494366802725
337,2016-07-25,1178.115834064698,695.487432960544
108,2016-07-25,132.76156654092713,78.02119287297296
501,2016-07-25,995.35336634,435.80020105798815
484,2016-07-25,40.190985052972984,715.9404795945203
363,2016-07-25,594.6415364820201,383.76461668627456
550,2016-07-25,419.33805072000007,370.0874842120806
423,2016-07-25,403.64564315238096,59.96463007297297
524,2016-07-24,892.0614015288276,905.4340370767121
150,2016-07-24,73.25666687918368,507.89156125833335
240,2016-07-24,988.9366076318919,657.9686863386667
219,2016-07-24,698.4288331630138,639.5346272789114
462,2016-07-24,228.9349135994405,137.0934739305389
106,2016-07-24,838.1362895977778,121.96271774569534
139,2016-07-24,433.2149063234666,568.7865755810813
383,2016-07-24,191.27452831700683,452.70001893246746
546,2016-07-24,611.155086275946,490.3844350979866
503,2016-07-23,471.947264660548,865.9031539277779
493,2016-07-23,437.84023135178063,660.1903850842103
378,2016-07-23,323.5046613884565,916.795535169863
384,2016-07-23,679.4102722336113,803.7679243945206
471,2016-07-23,646.1089813333334,634.5116861755397
333,2016-07-23,500.4282622416327,6.8256716733727805
485,2016-07-23,128.6394863841667,
549,2016-07-23,1153.3375032208,814.3782904051948
250,2016-07-23,631.2311837512331,40.159640611764715
443,2016-07-22,119.14399486426672,527.8944074331126
545,2016-07-22,382.89307942057155,402.65392234054065
548,2016-07-22,506.60310000513516,429.83710711409395
189,2016-07-22,140.94483731194447,452.4486051076923
532,2016-07-22,542.2925396827397,498.35371925398766
531,2016-07-22,402.46585889059605,576.2541830409937
85,2016-07-22,15.0280286416,593.6638131999999
65,2016-07-19,1113.8637460052057,730.4558149405406
461,2016-07-18,543.7191918376001,502.30029069281045
454,2016-07-18,508.9075924206993,957.7598685666665
52,2016-07-18,285.33088491813334,6.311222372027974
558,2016-07-18,457.5096639175677,174.7819779436242
540,2016-07-18,424.6345065112329,444.8605867302013
225,2016-07-18,419.63661058729735,509.7392105650349
507,2016-07-17,592.273681631678,584.7677194986303
452,2016-07-17,697.3891483693152,358.53871957000007
128,2016-07-17,186.8336280778495,51.902357272380954
492,2016-07-17,950.9044022813606,1007.613227623684
319,2016-07-16,55.56463229274075,548.2805653631577
135,2016-07-16,97.65259695606558,134.07430575483872
49,2016-07-16,350.66867647083336,431.38355037260266
205,2016-07-16,836.5348462041379,604.9054563042255
166,2016-07-16,126.37474388000001,121.17692285962734
126,2016-07-16,149.782395000292,52.83772639199999
102,2016-07-16,246.88362792303457,254.71514688301886
527,2016-07-15,839.0509503051032,717.0167581216215
355,2016-07-15,310.7306432771053,482.28766534210513
372,2016-07-11,480.7492331924324,904.1629518612245
148,2016-07-11,129.81152534057145,271.4216850849673
447,2016-07-11,385.7971737531035,395.43910859034486
391,2016-07-11,425.05707988937934,360.9838711310344
200,2016-07-11,1161.8395942661973,568.3100064826089
424,2016-07-11,281.09771691420696,682.5545776933334
479,2016-07-11,105.4717212976552,309.29882455675676
364,2016-07-11,657.0089553664334,571.7130008925169
552,2016-07-11,285.97536591868425,695.2468068109589
54,2016-07-11,20.35180282522522,28.449647280701754
86,2016-07-11,21.9185811,
401,2016-07-11,698.109327412138,541.0436519613795
551,2016-07-11,1211.2663987721382,851.3443404910346
455,2016-07-11,270.54306122568426,314.2775418307693
216,2016-07-11,56.27167589830987,40.35053021449275
538,2016-07-11,207.8738061858504,735.7493599
217,2016-07-10,918.1377962152116,979.1954286965035
129,2016-07-10,557.7920143477552,706.5324698786206
400,2016-07-10,540.7970654059461,591.8110591888889
293,2016-07-10,87.1468283163889,179.09243576811596
354,2016-07-10,340.03323833388896,271.72640937922085
198,2016-07-10,936.3877218004043,927.2976623479998
502,2016-07-10,348.08722408138897,677.3230898938775
306,2016-07-10,361.3969907914286,33.54755900235295
453,2016-07-10,192.8632514489511,156.19795190067117
199,2016-07-10,366.11664154122457,
119,2016-07-10,414.37291189122305,349.8467968053334
398,2016-07-09,648.6952836566444,574.5672381893335
510,2016-07-09,414.8301459180281,730.4783322773334
508,2016-07-09,574.5251902487075,218.20720852071005
417,2016-07-09,395.0736495737932,795.7459997095891
488,2016-07-09,226.9381473922223,434.491094575
487,2016-07-09,320.6818686150495,248.2210680679245
521,2016-07-09,,262.9025024397351
530,2016-07-09,584.339925581745,662.022017030137
207,2016-07-04,552.7096767175838,659.0204565643836
489,2016-07-04,195.01032376916666,190.69952192432433
153,2016-07-04,8.02927647172414,3.382509512195122
335,2016-07-04,991.0466384624657,554.4790173626666
477,2016-07-04,1114.4824285151024,454.9313291551021
481,2016-07-04,1099.2945528672224,468.85185540397356
480,2016-07-04,308.8895917398658,289.88061121052635
513,2016-07-04,692.2736747677242,482.1955107027778
236,2016-07-04,168.3071571794445,281.835221270922
525,2016-07-03,720.8897613002702,852.9724321131579
411,2016-07-03,288.5641521127537,378.756862606993
394,2016-07-03,854.5470963575511,823.4659140653062
387,2016-07-03,337.8120276956701,374.39344829139077
278,2016-07-03,246.80101618684935,519.6747328307692
451,2016-07-03,773.5214549529253,549.622402076433
482,2016-07-03,311.3419565964138,600.5884415698629
438,2016-07-03,1268.5766105758905,564.2796605158621
223,2016-07-03,,529.4070068082756
90,2016-07-03,182.46438189500003,636.3298484122449
326,2016-07-03,416.61964879401353,993.5340930520547
543,2016-07-01,618.5409475223378,594.2586605402598
349,2016-06-27,957.8827089272,730.9792410666666
524,2016-06-26,486.3679493420408,819.5354007275167
388,2016-06-26,431.2090112637242,834.958501904
458,2016-06-26,1105.7498885475864,478.17244584761903
367,2016-06-26,1448.2631065117334,624.2400736410957
219,2016-06-25,716.7830368910347,637.5253295333333
499,2016-06-25,793.6006245227397,651.4571218805554
151,2016-06-25,848.2070501129896,723.9160918515464
321,2016-06-25,217.41216334257146,272.5917603183673
434,2016-06-25,1223.6176260502777,
423,2016-06-25,370.81083948722227,78.93931004383562
337,2016-06-24,1065.1431277000002,675.1903341013697
108,2016-06-24,175.68764191428573,396.60020818439716
106,2016-06-24,877.3743773230137,112.6448006067114
497,2016-06-24,793.9544086000002,699.9504845768708
501,2016-06-24,1054.5418189763263,411.9706090074074
383,2016-06-24,216.3426357001398,513.327729871141
101,2016-06-24,1214.4340597383332,870.7532511552631
541,2016-06-21,479.3522362078913,556.8348876042554
443,2016-06-20,120.67262781428572,559.9943735874999
285,2016-06-20,223.5062015974648,327.9449420342857
384,2016-06-20,741.840279140979,801.1977387589039
471,2016-06-20,728.3390253414965,711.7496055428572
333,2016-06-20,521.9082426679195,10.406984171084337
189,2016-06-20,195.99090100055557,469.8183588853334
531,2016-06-20,470.8366920626316,612.4887788158937
85,2016-06-20,15.284435063065697,571.6208393426753
225,2016-06-20,523.8911396426668,509.52060895838923
461,2016-06-19,669.7126555737146,418.5918211749999
503,2016-06-19,442.19657393890424,902.5257096944445
493,2016-06-19,542.2478864441096,698.3636548055173
507,2016-06-19,644.5478288333333,615.2930827834483
545,2016-06-19,378.4054760362163,451.5489974213334
548,2016-06-19,537.3191630063577,465.2434879918367
52,2016-06-19,459.32645162333336,26.309418606896553
540,2016-06-19,445.52441362537934,399.7115505691276
549,2016-06-19,919.4604269578381,702.4317354352942
550,2016-06-19,505.5835748238928,374.0837254885715
131,2016-06-19,480.19751001591834,434.4584146317756
150,2016-06-18,77.36569646103094,533.4872695083333
485,2016-06-18,161.38587310510346,9.695522647222223
532,2016-06-18,471.8861152063159,454.8137194380953
65,2016-06-18,1081.1474081009792,701.3398782416667
237,2016-06-17,,381.9447349960784
240,2016-06-17,1072.0821725490412,710.4246612162162
539,2016-06-17,694.6950207571427,554.3406276310681
205,2016-06-17,871.1634247729164,651.3508964210525
517,2016-06-14,719.0848054465753,752.2012839188812
515,2016-06-14,670.8933711395919,882.5783798818792
148,2016-06-13,157.153203017554,207.43633156601305
391,2016-06-13,462.7291333046465,440.67872999157896
424,2016-06-13,173.71564051369867,449.49443744429533
319,2016-06-13,71.92281605916669,532.1676264480002
484,2016-06-13,52.57404668297297,698.6342723068491
378,2016-06-12,301.404371538919,945.8394833444444
293,2016-06-12,86.80056559298703,190.51207658055557
135,2016-06-12,123.08609226506665,157.76531845207106
86,2016-06-12,185.4300512608333,3.828151095327102
49,2016-06-12,381.58467842684945,442.2116607205479
306,2016-06-12,465.21169044,47.19829487630058
166,2016-06-12,105.1893269060241,103.99846137032257
455,2016-06-12,275.09919351397264,285.9175353051281
126,2016-06-12,71.25819086303031,66.786850592
178,2016-06-12,137.55401408194444,171.75650975696203
102,2016-06-12,364.4399495961111,353.2938688205129
329,2016-06-11,823.0463109557497,691.1078203944056
217,2016-06-11,840.0916628229371,917.5494735384615
372,2016-06-11,492.65078475945944,561.6323333894737
396,2016-06-11,719.7403730482581,313.39365350658676
364,2016-06-11,635.8369916875677,609.0997179324328
502,2016-06-11,369.09672236244893,694.2307216648649
527,2016-06-11,984.1994802405404,745.9424428506666
492,2016-06-11,1019.3393410630139,979.0942523865771
546,2016-06-11,448.22019196929296,607.5540941294117
130,2016-06-10,525.5160704261334,687.8932786517482
479,2016-06-10,105.74602099868855,393.77287595973166
208,2016-06-10,157.8421607872109,72.76524116842104
54,2016-06-10,25.146432253333337,24.92920449795918
354,2016-06-10,467.07080151356655,293.7795764165518
171,2016-06-10,37.91635676163793,84.1464222969072
139,2016-06-10,475.4269712170667,593.3030019166667
547,2016-06-10,19.10731715047619,324.15478714615386
216,2016-06-10,14.00995599638889,39.56794880805369
400,2016-06-07,871.6703812336553,530.001493955862
454,2016-06-06,761.084970340138,841.7681443863946
401,2016-06-06,621.7841438466668,577.0185444054791
335,2016-06-06,1104.5073277954168,626.8961743599999
481,2016-06-06,1002.7834222012372,464.1583671262135
521,2016-06-06,,308.4467805668876
447,2016-06-05,368.7708354584828,402.85747752214775
489,2016-06-05,233.06192914476193,286.22270761666675
452,2016-06-05,355.3792908466206,378.6024283631579
417,2016-06-05,425.70555464480003,732.1180570135135
477,2016-06-05,1305.080194037333,449.81054983619043
518,2016-06-05,1029.7545759072223,463.0277729271523
488,2016-06-05,331.52223885506845,539.4610432712328
398,2016-06-04,706.5134989946309,524.9059284864198
522,2016-06-04,2207.5920987405552,962.5880212236843
129,2016-06-04,493.63754132743594,640.963914847682
294,2016-06-04,350.6031221302703,722.9226190265736
510,2016-06-04,493.83151072965524,820.5817376486488
508,2016-06-04,763.6427496172603,247.26994209302325
47,2016-06-04,69.08501251714284,361.27356849684213
236,2016-06-04,250.32900035380285,477.3054291076923
523,2016-05-31,760.7537763233333,788.2964156979593
411,2016-05-30,402.99949367914894,368.51609884166663
524,2016-05-30,798.0578622336113,945.2652053840001
451,2016-05-30,682.6369524205335,575.3966017277779
482,2016-05-30,371.71898043889655,602.8587493852349
438,2016-05-30,1266.6764669983336,851.2691317874126
128,2016-05-30,241.4960540392,60.79531506415095
487,2016-05-30,295.07939478909094,228.75613485769233
423,2016-05-30,104.30468898658916,69.39809700266666
207,2016-05-29,503.9021286772413,665.5494215452056
394,2016-05-29,993.8777460739394,845.919955070707
153,2016-05-29,14.448849311698117,3.577765952
223,2016-05-29,,529.7852398857143
82,2016-05-29,102.79953446612245,288.38210210000005
326,2016-05-29,399.691832567027,896.4565462596029
388,2016-05-28,352.94881166510635,714.6725450639177
367,2016-05-28,1402.0200267131036,914.2131867782311
219,2016-05-28,745.1507049110205,619.3830577774835
462,2016-05-28,298.3789558824001,148.2249770404908
505,2016-05-28,952.2327731375002,895.5155995616439
354,2016-05-28,293.9845467642554,330.26743636944445
321,2016-05-28,207.43009966716414,384.2852155081082
480,2016-05-28,318.2043437104,361.1040850219512
175,2016-05-27,404.12774191249997,
387,2016-05-27,312.0804605867568,547.2303833795918
151,2016-05-27,1668.6947270779376,704.0118822185567
497,2016-05-27,625.294371589091,446.90153187956986
90,2016-05-27,111.28098925632656,598.5495311809522
65,2016-05-27,1111.9244500536115,911.6182759178081
538,2016-05-27,441.67160696986673,817.3408068773333
530,2016-05-27,475.8178240112753,597.5756594857146
525,2016-05-24,747.3837193905557,582.79021575
468,2016-05-23,880.4499404191666,835.6206179750001
443,2016-05-23,137.19155120444447,633.7892555152318
363,2016-05-23,694.2492475151519,619.4004491835051
434,2016-05-23,1217.1234122893795,
355,2016-05-23,,456.0988042302158
493,2016-05-22,530.6866776210526,702.5785909006802
458,2016-05-22,1060.992771700274,483.76485594133345
337,2016-05-22,695.0623918867569,685.9574720082192
499,2016-05-22,617.4041600372415,647.2014304162163
101,2016-05-22,801.971231318069,897.2271529766232
531,2016-05-22,341.8072124063448,524.5029375703702
150,2016-05-21,91.21249385319148,544.4260192874999
106,2016-05-21,800.4119350624492,86.94078369999998
52,2016-05-21,380.73329272953663,19.227367189115647
205,2016-05-21,823.0007426488888,745.1094789818183
383,2016-05-21,226.11379666537934,522.376593052349
225,2016-05-21,445.4231442139131,349.60562488920857
131,2016-05-21,509.48993959445545,591.3828934941176
240,2016-05-20,1103.0446818941498,495.5877573034014
48,2016-05-20,405.6914963333334,760.5169511243245
501,2016-05-20,1106.9462696910346,588.0362453461537
504,2016-05-20,977.620797957007,549.3481447365516
85,2016-05-20,26.933300292380956,520.6987969056603
426,2016-05-17,224.13456980969698,
333,2016-05-17,563.6627276868,13.368807906796114
189,2016-05-17,148.06473348027777,310.8122315486486
461,2016-05-16,407.4832830959999,290.3597689493333
424,2016-05-16,177.51920680191782,658.0632159725488
384,2016-05-16,938.1056020064517,688.3482913443299
471,2016-05-16,711.6313904357283,738.9592517319588
119,2016-05-16,435.9018994225165,460.4168855810812
513,2016-05-16,327.08503949888893,302.0490749638889
503,2016-05-15,389.4636618055944,863.1109491337933
285,2016-05-15,352.9568720836879,306.7681806111111
477,2016-05-15,728.7191645140938,461.66803861860456
537,2016-05-15,551.7602896707692,273.0973927428572
